2096,"[('dh @', [0]), ('b ou t s', [1]), ('w @@r', [1]), ('aa m d', [1]), ('w i dh', [1]), ('f oo', [1]), ('ei - t ii n', [0, 1]), ('i n ch', [1]), ('f oo - t iy', [1, 0]), ('f ai v', [1]), ('s e n - t i - m ii - t @ z', [1, 0, 2, 0]), ('t oo - p ii - d ou', [0, 1, 0]), ('t y uu b z', [1]), ('i n', [1]), ('dh @', [0]), ('b ou', [1])]","('b ow', [1])"
2097,"[('dh @', [0]), ('s i k s', [1]), ('f i ng - g @ z', [1, 0]), ('oo', [1]), ('f l a n jh - i z', [1, 0]), ('o v', [1]), ('dh @', [0]), ('f e - r ou', [1, 0]), ('o n', [1]), ('dh @', [0]), ('b ou', [1]), ('o v', [1]), ('ei', [1]), ('g o n - d @ - l @', [1, 0, 0]), ('r e - p r i - z e n t', [2, 0, 1]), ('dh @', [0]), ('s i k s', [1]), ('s e s - t i@ - @ r - iy', [0, 0, 0, 0])]","('b ow', [1])"
2099,"[('dh @', [0]), ('b ou', [1]), ('i z', [1]), ('oo lw - s ou', [1, 0]), ('n ou n', [1]), ('i n', [1]), ('g r ii k', [1]), ('a z', [1]), ('dh @', [0]), ('p r ur r - @', [0, 0]), ('oo', [1]), ('p l ow r - iy', [0, 0]), ('s i - m i - l @', [1, 0, 0]), ('t uu', [0]), ('dh ii', [0]), ('i ng - g l i sh', [1, 0]), ('p r ow', [1])]","('b ow', [1])"
2100,"[('d uh f - e k', [0, 0]), ('p o - p y uw - l @ r - ai z d', [1, 0, 0, 0]), ('dh @', [0]), ('b ou', [1]), ('d r oo', [1]), ('s t r ou k', [1]), ('ei', [1]), ('k ei', [1]), ('ei', [1]), ('d uh f - e k', [0, 0]), ('s t r ou k', [1]), ('a z', [1]), ('a n', [1]), ('i - f e k t - i v', [0, 1, 0]), ('m ii n z', [1]), ('o v', [1]), ('p i - v @ t - i ng', [1, 0, 0]), ('ei', [1]), ('k ai - a k', [1, 0])]","('b ow', [1])"
2101,"[('h @@r', [1]), ('h uh lw', [1]), ('i z', [1]), ('p ei n t - i d', [1, 0]), ('ei', [1]), ('r i ch', [1]), ('g r ii n', [1]), ('w i dh', [1]), ('s m uu dh', [1]), ('f l ou - i ng', [1, 0]), ('l ai n z', [1]), ('f r o m', [1]), ('b ou', [1]), ('t uu', [0]), ('s t @@r n', [1])]","('b ow', [1])"
2102,"[('oo - g @ - n ai z d', [1, 0, 0]), ('b ow', [1]), ('h uh n t - i ng', [1, 0]), ('b i - g a n', [0, 1]), ('i n', [1]), ('n y uu', [1]), ('z ii - l @ n d', [1, 0]), ('i n', [1]), ('n ai n - t ii n', [0, 1]), ('f oo - t iy', [1, 0]), ('f ai v', [1])]","('b ou', [1])"
2104,"[('t uu', [0]), ('th ii - o jh - uh lw f', [0, 0, 0]), ('k y uu - p i d z', [1, 0]), ('k w i - v @', [1, 0]), ('s i m - b l! - ai z d', [1, 0, 0]), ('h i z', [1]), ('d i - p r ei v d', [0, 1]), ('m ai n d', [1]), ('h i z', [1]), ('b ow', [1]), ('t r i k - @ - r iy', [1, 0, 0]), ('h i z', [1]), ('a - r ou z', [1, 0]), ('p oi - z n!', [1, 0]), ('a n d', [1]), ('h i z', [1]), ('t oo ch', [1]), ('b @@r n - i ng', [1, 0]), ('p a - sh n!', [1, 0])]","('b ou', [1])"
2106,"[('s k a n d - iy', [0, 0]), ('n e p - ch uu n', [1, 0]), ('h a z', [1]), ('t uu', [1]), ('s t @@r n', [1]), ('a - z i - m @ th', [1, 0, 0]), ('th r uh s t - @ z', [1, 0]), ('ei', [1]), ('r i - t r a k t - @ - b l!', [0, 1, 0, 0]), ('f oo - w @ d', [1, 0]), ('a - z i - m @ th', [1, 0, 0]), ('th r uh s t - @', [1, 0]), ('a n d', [1]), ('t uu', [1]), ('b ou', [1]), ('t uh - n l!', [1, 0]), ('th r uh s t - @ z', [1, 0])]","('b ow', [1])"
2107,"[('o n', [1]), ('dh @', [0]), ('f i f - t ii n th', [0, 1]), ('o v', [1]), ('oo - g @ s t', [1, 0]), ('n ai n - t ii n', [0, 1]), ('f oo - t iy', [1, 0]), ('th r ii', [1]), ('p l ei n z', [1]), ('w @@r', [1]), ('h @@r d', [1]), ('o f', [1]), ('dh @', [0]), ('p oo t', [1]), ('b ou', [1]), ('o v', [1]), ('ei', [1]), ('p ii', [1]), ('s ii', [1]), ('t w e n - t iy', [1, 0]), ('f ai v', [1]), ('@ - p r o k - s i - m @ t - l iy', [0, 1, 0, 0, 0]), ('t uu', [1]), ('m ai lw z', [1]), ('b i - y o n d', [0, 1]), ('l ii - v @', [1, 0]), ('h aa - b @', [1, 0])]","('b ow', [1])"
2109,"[('dh @', [0]), ('m ei n', [1]), ('aa m - @ - m @ n t', [1, 0, 0]), ('k @ m - p r ai z d', [0, 1]), ('ei', [1]), ('s i ng - g l!', [1, 0]), ('th r ii', [1]), ('h uh n - d r @ d', [1, 0]), ('f ai v', [1]), ('m i - l i - m ii - t @', [1, 0, 2, 0]), ('t w e lw v', [1]), ('i n', [1]), ('g uh n', [1]), ('i n', [1]), ('ei', [1]), ('b aa b - e t', [0, 0]), ('m ow n t - i ng', [1, 0]), ('a t', [1]), ('dh @', [0]), ('b ou', [1])]","('b ow', [1])"
2113,"[('a t', [1]), ('b ou', [1]), ('a n d', [1]), ('s t @@r n', [1]), ('i t', [1]), ('w o z', [1]), ('s i k s', [1]), ('i n ch - i z', [1, 0]), ('th i k', [1])]","('b ow', [1])"
2114,"[('i n', [1]), ('m ei k - i ng', [1, 0]), ('ei', [1]), ('w u d - n!', [1, 0]), ('b ow', [1]), ('dh @', [0]), ('g r ei t - @', [1, 0]), ('p aa t', [1]), ('o v', [1]), ('dh @', [0]), ('w u d - w @@r k - i ng', [1, 3, 0]), ('i z', [1]), ('d uh n', [1]), ('o n', [1]), ('ei', [1]), ('s t r ei t', [1]), ('s t i k', [1])]","('b ou', [1])"
2116,"[('i n', [1]), ('m ei k - i ng', [1, 0]), ('ei', [1]), ('b ow', [1]), ('dh @', [0]), ('g r ei t - @', [1, 0]), ('p aa t', [1]), ('o v', [1]), ('dh @', [0]), ('w u d - w @@r k - i ng', [1, 3, 0]), ('i z', [1]), ('d uh n', [1]), ('o n', [1]), ('ei', [1]), ('s t r ei t', [1]), ('s t i k', [1])]","('b ou', [1])"
2119,"[('w uh n', [1]), ('jh @@r - m @ n', [1, 0]), ('i n - f @ n - t r iy - m @ n', [1, 0, 0, 0]), ('r e - s k y uw @', [1, 0]), ('n ou t - i d', [1, 0]), ('dh @', [0]), ('g r ou t - e s - k w i@ r - iy', [0, 0, 0, 0]), ('o v', [1]), ('dh ii', [0]), ('ai - b oo lw', [1, 3]), ('d a ng - g l! - i ng', [1, 0, 0]), ('d ow n', [1]), ('b o ng g - aa t s', [0, 0]), ('@ s', [0]), ('ch ii k', [1]), ('d y ur - r i ng', [1, 0]), ('dh @', [0]), ('b ou', [1])]","('b ow', [1])"
2124,"[('i n', [1]), ('ei - t ii n', [0, 1]), ('f i f - t iy', [1, 0]), ('t uu', [1]), ('n i m - i t s', [0, 0]), ('b i lw t', [1]), ('w o t', [1]), ('l ou - k @ lw z', [1, 0]), ('r i - f @@r d', [0, 1]), ('t uu', [0]), ('a z', [1]), ('dh @', [0]), ('s t ii m - b ou t', [1, 3]), ('h ou - t e lw', [0, 1]), ('b i - k o z', [0, 1]), ('o v', [1]), ('dh @', [0]), ('sh i p s', [1]), ('b ou', [1]), ('f r uh n t', [1])]","('b ow', [1])"
2128,"[('dh ii z', [1]), ('aa', [1]), ('y uu s t', [1]), ('t uu', [0]), ('d r ai v', [1]), ('t uu', [1]), ('s t i@ r - @ - b l!', [1, 0, 0]), ('a - z i - m @ th', [1, 0, 0]), ('th r uh s t - @ z', [1, 0]), ('w i dh', [1]), ('ei', [1]), ('b ou', [1]), ('th r uh s t - @', [1, 0]), ('s uh - p l i - m e n t - i ng', [1, 0, 2, 0])]","('b ow', [1])"
2131,"[('dh @', [0]), ('b ou', [1]), ('@ - b uh v', [0, 1]), ('dh @', [0]), ('w oo - t @ - l ai n', [1, 0, 2]), ('w o z', [1]), ('n i@ - l iy', [1, 0]), ('s t r ei t', [1]), ('i n', [1]), ('k o n - t r aa s t', [1, 0]), ('t uu', [0]), ('dh a t', [1]), ('o v', [1]), ('w u d - n!', [1, 0]), ('s ei l - i ng', [1, 0]), ('sh i p s', [1])]","('b ow', [1])"
2132,"[('dh @', [0]), ('n y uu', [1]), ('y oo k', [1]), ('h e - r @ lw d', [1, 0]), ('t r i - b y uu n', [1, 0]), ('k oo lw d', [1]), ('dh @', [0]), ('g ei - b l!', [1, 0]), ('k @@r', [1]), ('p eir r - i ng', [1, 0]), ('ai - d i@ lw', [0, 1]), ('s ei - i ng', [1, 0]), ('sh ii', [1]), ('m ei d', [1]), ('a n', [1]), ('i m - p r e s - i v', [0, 1, 0]), ('b ou', [1]), ('o n', [1]), ('dh ii', [0]), ('uh s', [1]), ('s k r ii n', [1])]","('b ow', [1])"
2134,"[('f @', [0]), ('dh ii', [0]), ('o n - k oo', [1, 0]), ('ei', [1]), ('r uh f t', [1]), ('uh p', [1]), ('jh iy @ - v aa - n iy', [0, 1, 0]), ('h uu z', [1]), ('h eir', [1]), ('i z', [1]), ('n ow', [1]), ('r e d - i sh', [1, 0]), ('@ - p i@ z', [0, 1]), ('ow t', [1]), ('o v', [1]), ('dh @', [0]), ('r uh - b l!', [1, 0]), ('t uu', [0]), ('t ei k', [1]), ('ei', [1]), ('b ou', [1])]","('b ow', [1])"
2136,"[('dh @', [0]), ('r e k', [1]), ('i z', [1]), ('m aa k t', [1]), ('w i dh', [1]), ('r e d', [1]), ('b oi z', [1]), ('a t', [1]), ('dh @', [0]), ('b ou', [1]), ('a n d', [1]), ('s t @@r n', [1])]","('b ow', [1])"
2137,"[('dh @', [0]), ('k o - m i t', [1, 0]), ('k l aa s', [1]), ('w o z', [1]), ('aa m d', [1]), ('w i dh', [1]), ('ei', [1]), ('p eir', [1]), ('o v', [1]), ('n ai n', [1]), ('p ow n d - @', [1, 0]), ('k a - n @ n', [1, 0]), ('i n', [1]), ('dh @', [0]), ('b ou', [1]), ('a n d', [1]), ('s i k - s t ii n', [0, 1]), ('th @@r - t iy', [1, 0]), ('t uu', [1]), ('p ow n d - @', [1, 0]), ('k a r - @ n - ei d z', [0, 0, 0])]","('b ow', [1])"
2138,"[('m ou s t', [1]), ('n ou t - @ - b l iy', [1, 0, 0]), ('sh ii', [1]), ('w o z', [1]), ('t oo - p ii - d ou d', [0, 1, 0]), ('i n', [1]), ('dh @', [0]), ('s t aa - b @ d', [1, 0]), ('b ou', [1]), ('b ai', [1]), ('ei', [1]), ('jh @@r - m @ n', [1, 0]), ('s uh b - m @ - r ii n', [1, 0, 2]), ('w ai lw s t', [1]), ('i n', [1]), ('k o n - v oi', [1, 0]), ('i n', [1]), ('dh @', [0]), ('m e - d i - t @ - r ei - n iy @ n', [2, 0, 0, 1, 0])]","('b ow', [1])"
2139,"[('b u sh', [1]), ('i n - k oo - p @ - r ei t s', [0, 1, 0, 0]), ('n y uu', [1]), ('t e k - n o - l @ - jh iy z', [0, 1, 0, 0]), ('i n - k l uu d - i ng', [0, 1, 0]), ('i m - p r uu v d', [0, 1]), ('p r @ - p e l - @', [0, 1, 0]), ('a n d', [1]), ('b uh lw b - @ s', [1, 0]), ('b ou', [1]), ('d i - z ai n z', [0, 1]), ('ei', [1]), ('r i - d y uu s t', [0, 1]), ('r ei - d aa', [1, 0]), ('k r o s', [1]), ('s e k - sh n!', [1, 0]), ('a n d', [1]), ('i - l e k - t r o n - i k', [0, 2, 1, 0]), ('a n d', [1]), ('i n - v ai - r @ - m e n t - l!', [0, 2, 0, 1, 0]), ('uh p - g r ei d z', [1, 3])]","('b ow', [1])"
2145,"[('k o n - s t @ - l ei - sh n!', [2, 0, 1, 0]), ('@ - g e n', [0, 1]), ('s ei lw d', [1]), ('@ - h e d', [0, 1]), ('o v', [1]), ('l i n sh - @@r jh - @ n t - iy', [0, 0, 0, 0]), ('r i - v @@r s - i ng', [0, 1, 0]), ('k oo s', [1]), ('t uu', [0]), ('k r o s', [1]), ('h @@r', [1]), ('b ou', [1]), ('a n d', [1]), ('r ei k', [1]), ('h @@r', [1]), ('ei', [1]), ('s e - k @ n d', [1, 0]), ('t ai m', [1])]","('b ow', [1])"
2170,"[('s uh m', [1]), ('ei n - sh n! t', [1, 0]), ('oo - th @ z', [1, 0]), ('r e - k oo d', [1, 0]), ('dh a t', [1]), ('dh @', [0]), ('s i - t iy', [1, 0]), ('w o z', [1]), ('oo lw - s ou', [1, 0]), ('k oo lw d', [1]), ('s i m - p l iy', [1, 0]), ('ei ch', [1]), ('w ai', [1]), ('ei', [1])]","('r i - k oo d', [0, 1])"
2176,"[('dh @', [0]), ('f oo lw t', [1]), ('s e t s', [1]), ('m @@r jh', [1]), ('s ow th - w @ d', [1, 0]), ('t uu', [0]), ('f oo m', [1]), ('dh @', [0]), ('f o g - iy', [1, 0]), ('d y uu', [1]), ('f oo lw t', [1]), ('z ou n', [1]), ('w eir', [1]), ('m ai l - @ n - ai t s', [0, 0, 0]), ('r e - k oo d', [1, 0]), ('@ - b l ii k', [0, 1]), ('d e k - s t r @ lw', [1, 0]), ('n oo - m l!', [1, 0]), ('s l i p', [1]), ('d ow n', [1]), ('t uu', [0]), ('ii', [1])]","('r i - k oo d', [0, 1])"
2231,"[('dh ei', [1]), ('r e - k oo d', [1, 0]), ('a - n y uw @ l - iy', [1, 0, 0]), ('a t', [1]), ('m i ch', [1]), ('ii - s t @ z', [1, 0]), ('f i d - e l - i t - oo r - iy - @ m', [0, 0, 0, 0, 0, 0]), ('i n', [1]), ('n oo th', [1]), ('k a - r @ - l ai - n @', [2, 0, 1, 0])]","('r i - k oo d', [0, 1])"
2243,"[('b ei l - i s', [0, 0]), ('r i - v ii lw z', [0, 1]), ('dh a t', [1]), ('dh @', [0]), ('g @@r lw z', [1]), ('f aa - dh @', [1, 0]), ('h uu', [1]), ('h a d', [1]), ('b ii n', [1]), ('ei', [1]), ('s @ - s p e k t', [0, 1]), ('oo lw - s ou', [1, 0]), ('h a z', [1]), ('a n', [1]), ('a - l i - b ai', [1, 0, 2])]","('s uh - s p e k t', [1, 0])"
2246,"[('h i z', [1]), ('b u k', [1]), ('t @ - t uu z', [0, 1]), ('r i - f l e k t s', [0, 1]), ('h i z', [1]), ('i k - s p i@ - r iy @ n s', [0, 1, 0]), ('a z', [1]), ('b ii - i ng', [1, 0]), ('ei', [1]), ('m @@r - d @', [1, 0]), ('s @ - s p e k t', [0, 1])]","('s uh - s p e k t', [1, 0])"
2249,"[('ei - jh @ n t s', [1, 0]), ('k w e s - ch @ n', [1, 0]), ('w e - dh @', [1, 0]), ('eir - l ai n - @', [1, 2, 0]), ('b o m', [1]), ('s @ - s p e k t', [0, 1]), ('h a d', [1]), ('h e lw p', [1])]","('s uh - s p e k t', [1, 0])"
2250,"[('aa f - t @', [1, 0]), ('dh @', [0]), ('n ai n - t ii n', [0, 1]), ('f oo - t iy', [1, 0]), ('s e - v n!', [1, 0]), ('m @@r - d @', [1, 0]), ('o v', [1]), ('@ - m e - r i - k @ n', [0, 1, 0, 0]), ('w u - m @ n', [1, 0]), ('i - l i - z @ - b @ th', [0, 1, 0, 0]), ('sh oo t', [1]), ('ei', [1]), ('k ei', [1]), ('ei', [1]), ('dh @', [0]), ('b l a k', [1]), ('d ei - l iy @', [1, 0]), ('p @ - l ii s', [0, 1]), ('k ei m', [1]), ('t uu', [0]), ('k @ n - s i - d @', [0, 1, 0]), ('h ou d lw', [0]), ('ei', [1]), ('s @ - s p e k t', [0, 1])]","('s uh - s p e k t', [1, 0])"
2252,"[('th @@r - t iy', [1, 0]), ('m oo', [1]), ('w @@r', [1]), ('i n - jh @ d', [1, 0]), ('i n - k l uu d - i ng', [0, 1, 0]), ('ei', [1]), ('s @ - s p e k t', [0, 1]), ('h uu', [1]), ('w o z', [1]), ('@ - l e jh d', [0, 1]), ('t uu', [0]), ('b ii', [1]), ('p aa t', [1]), ('o v', [1]), ('dh ii', [0]), ('@ - t a k - @ z', [0, 1, 0]), ('ei', [1]), ('n ai n', [1]), ('y i@', [1]), ('ou lw d', [1]), ('b oi', [1])]","('s uh - s p e k t', [1, 0])"
2257,"[('a m - a t - uw n - @', [0, 0, 0, 0]), ('w o z', [1]), ('l ei t - @', [1, 0]), ('ei', [1]), ('s @ - s p e k t', [0, 1]), ('i n', [1]), ('dh @', [0]), ('m @@r - d @ z', [1, 0]), ('o v', [1]), ('p ow @ z', [1]), ('s @ - p oo t - @ z', [0, 1, 0]), ('h a - r iy', [1, 0]), ('r ei m - @ n d - iy', [0, 0, 0]), ('a n d', [1]), ('g @ t - aa n - ou', [0, 0, 0]), ('i s - p o z - ii t - ou', [0, 0, 0, 0])]","('s uh - s p e k t', [1, 0])"
2259,"[('aa f - t @', [1, 0]), ('h i z', [1]), ('uh ng - k l! z', [1, 0]), ('d i - m ai z', [0, 1]), ('m @ - r ii @', [0, 1]), ('b i - k uh m z', [0, 1]), ('ei', [1]), ('m @@r - d @', [1, 0]), ('s @ - s p e k t', [0, 1])]","('s uh - s p e k t', [1, 0])"
2264,"[('m a jh - i d', [0, 0]), ('r @ z - aa v - iy', [0, 0, 0]), ('a n', [1]), ('i n - t i@ - r iy @', [0, 1, 0]), ('m i - n i - s t r iy', [1, 0, 0]), ('@ - f i - sh l!', [0, 1, 0]), ('s e d', [1]), ('i - r ei n - iy @ n', [0, 1, 0]), ('p @ - l ii s', [0, 1]), ('@ - r e s t - i d', [0, 1, 0]), ('ei', [1]), ('s @ - s p e k t', [0, 1]), ('w i dh - i n', [3, 1]), ('a n', [1]), ('ow @', [1]), ('o v', [1]), ('dh @', [0]), ('b o m - i ng', [1, 0])]","('s uh - s p e k t', [1, 0])"
2266,"[('dh @', [0]), ('n e k s t', [1]), ('m oo - n i ng', [1, 0]), ('jh a k', [1]), ('ai - d e n - t i - f ai z', [0, 1, 0, 0]), ('k a - r @ lw z', [1, 0]), ('b o - d iy', [1, 0]), ('a n d', [1]), ('b i - k uh m z', [0, 1]), ('dh @', [0]), ('p r ai m', [1]), ('s @ - s p e k t', [0, 1]), ('o v', [1]), ('i n - s p e k t - @', [0, 1, 0]), ('jh ai b - @ t', [0, 0]), ('i n', [1]), ('s e v - r @ lw', [1, 0]), ('m @@r - d @ z', [1, 0])]","('s uh - s p e k t', [1, 0])"
2268,"[('r i - k iy', [1, 0]), ('t u k', [1]), ('p i k - ch @ z', [1, 0]), ('o v', [1]), ('h e - dh @', [1, 0]), ('k i s - i ng', [1, 0]), ('a - d @ m', [1, 0]), ('n y uu - m @ n', [1, 0]), ('m ai - k l!', [1, 0]), ('m uh n - iy', [0, 0]), ('ei', [1]), ('k ii', [1]), ('s @ - s p e k t', [0, 1]), ('i n', [1]), ('sh a - r @ n z', [1, 0]), ('k ei s', [1])]","('s uh - s p e k t', [1, 0])"
2269,"[('dh @', [0]), ('s @ - s p e k t', [0, 1]), ('jh ei m z', [1]), ('b uu lw - w eir', [0, 0]), ('d ai d', [1]), ('aa f - t @', [1, 0]), ('b ii - i ng', [1, 0]), ('s t r uh k', [1]), ('b ai', [1]), ('s n ai p - @', [1, 0]), ('f ai @', [1]), ('f r o m', [1]), ('d a - l @ s', [1, 0]), ('s w o t', [1]), ('o - f i s - @ z', [1, 0, 0])]","('s uh - s p e k t', [1, 0])"
2274,"[('dh ii', [0]), ('e f', [1]), ('b ii', [1]), ('ai', [1]), ('oo lw - s ou', [1, 0]), ('h a d', [1]), ('i n - f @ m - ei - sh n!', [2, 0, 1, 0]), ('dh a t', [1]), ('a - d @ m z', [1, 0]), ('w o z', [1]), ('ei', [1]), ('k @ n - t r i - b y uw t - i ng', [0, 1, 0, 0]), ('m e m - b @', [1, 0]), ('o v', [1]), ('ei', [1]), ('s @ - s p e k t', [0, 1]), ('jh a - p @ n - ii z', [2, 0, 1]), ('p r o - p @ - g a n - d @', [2, 0, 1, 0]), ('m a - g @ - z ii n', [2, 0, 1])]","('s uh - s p e k t', [1, 0])"
2282,"[('p r ai m', [1]), ('s @ - s p e k t', [0, 1]), ('f oo', [1]), ('th r uu', [1]), ('s e - v n!', [1, 0]), ('w @@r', [1]), ('s ii', [1]), ('ou', [1]), ('p r @ - d y uu s t', [0, 1]), ('b ai', [1]), ('d uh - b l! - y uu', [1, 0, 2]), ('jh ii', [1]), ('b ii', [1]), ('ei ch', [1]), ('b o - s t @ n', [1, 0]), ('f @', [0]), ('i t s', [1]), ('m aa - s t @ - p ii s', [1, 0, 2]), ('m i - s t @ - r iy', [1, 0, 0]), ('a n - th o - l @ - jh iy', [0, 1, 0, 0]), ('s i@ - r iy z', [1, 0])]","('s uh - s p e k t', [1, 0])"
2288,"[('g a b - r iy - @ n z', [0, 0, 0]), ('w eir r - @ - b ow t s', [1, 0, 2]), ('w @@r', [1]), ('uh n - n ou n', [0, 1]), ('b uh t', [1]), ('h ii', [1]), ('k w i k - l iy', [1, 0]), ('b i - k ei m', [0, 1]), ('ei', [1]), ('p r ai m', [1]), ('s @ - s p e k t', [0, 1]), ('i n', [1]), ('h @@r', [1]), ('d e th', [1])]","('s uh - s p e k t', [1, 0])"
2292,"[('dh ii', [0]), ('oo - th o - r @ - t iy z', [0, 1, 0, 0]), ('k @ n - s i - d @', [0, 1, 0]), ('h i m', [1]), ('dh @', [0]), ('m ei n', [1]), ('w i t - n i s', [1, 0]), ('a n d', [1]), ('dh @', [0]), ('p r ai m', [1]), ('s @ - s p e k t', [0, 1]), ('i n', [1]), ('dh @', [0]), ('m @@r - d @', [1, 0]), ('o v', [1]), ('h i z', [1]), ('w ai f', [1]), ('a n d', [1]), ('f oo', [1]), ('ch i lw - d r @ n', [1, 0])]","('s uh - s p e k t', [1, 0])"
2293,"[('dh @', [0]), ('k o p s', [1]), ('aa', [1]), ('k ii p - i ng', [1, 0]), ('a n', [1]), ('ai', [1]), ('o n', [1]), ('n i k', [1]), ('b i - k o z', [0, 1]), ('h ii z', [1]), ('ei', [1]), ('s @ - s p e k t', [0, 1]), ('i n', [1]), ('ei', [1]), ('m @@r - d @', [1, 0])]","('s uh - s p e k t', [1, 0])"
2294,"[('h ii', [1]), ('r uh n z', [1]), ('ow t', [1]), ('o v', [1]), ('dh @', [0]), ('g a - r aa jh', [1, 0]), ('o n', [1]), ('f u t', [1]), ('a n d', [1]), ('b i - k uh m z', [0, 1]), ('dh @', [0]), ('p r ai m', [1]), ('s @ - s p e k t', [0, 1]), ('i n', [1]), ('ei', [1]), ('m @@r - d @', [1, 0]), ('k ei s', [1])]","('s uh - s p e k t', [1, 0])"
2295,"[('w ai', [1]), ('y uu', [1]), ('b i - k uh m z', [0, 1]), ('dh @', [0]), ('m @@r - d @', [1, 0]), ('s @ - s p e k t', [0, 1]), ('a n d', [1]), ('i z', [1]), ('i - m ii - d iy @ t - l iy', [0, 1, 0, 0]), ('@ - r e s t - i d', [0, 1, 0])]","('s uh - s p e k t', [1, 0])"
2297,"[('uh - dh @', [1, 0]), ('i n - s i - d @ n t s', [1, 0, 0]), ('@ - k @@r d', [0, 1]), ('dh ou', [1]), ('s uh m', [1]), ('s uh - s p e k t', [1, 0]), ('dh a t', [1]), ('jh ou n z', [1]), ('h i m - s e lw f', [3, 1]), ('m ei', [1]), ('h a v', [1]), ('b ii n', [1]), ('i n - v o lw v d', [0, 1]), ('i n', [1]), ('a t', [1]), ('l ii s t', [1]), ('s uh m', [1]), ('o v', [1]), ('dh e m', [1])]","('s @ - s p e k t', [0, 1])"
2298,"[('s a n - ch e z', [1, 0]), ('i z', [1]), ('oo lw - s ou', [1, 0]), ('ei', [1]), ('s @ - s p e k t', [0, 1]), ('i n', [1]), ('a n', [1]), ('o n - g ou - i ng', [1, 2, 0]), ('i n - v e - s t i - g ei - sh n!', [0, 2, 0, 1, 0]), ('f @', [0]), ('dh @', [0]), ('m @@r - d @', [1, 0]), ('o v', [1]), ('ei', [1]), ('f i f - t ii n', [0, 1]), ('y i@', [1]), ('ou lw d', [1]), ('g @@r lw', [1]), ('i n', [1]), ('n ai n - t ii n', [0, 1]), ('ei - t iy', [1, 0]), ('f ai v', [1])]","('s uh - s p e k t', [1, 0])"
2299,"[('dh uh s', [1]), ('dh @', [0]), ('ch aa jh - i ng', [1, 0]), ('d o - k y uw - m @ n t s', [1, 0, 0]), ('f @', [0]), ('ei', [1]), ('s @ - s p e k t', [0, 1]), ('ch aa jh d', [1]), ('w i dh', [1]), ('m @@r - d @', [1, 0]), ('w u d', [1]), ('b ii', [1]), ('i n - s k r ai b d', [0, 1]), ('w i dh', [1]), ('p ii', [1]), ('s ii', [1]), ('w uh n', [1]), ('h uh n - d r @ d', [1, 0]), ('a n d', [1]), ('ei - t iy', [1, 0]), ('s e - v n!', [1, 0]), ('ei', [1]), ('oo', [1]), ('jh uh s t', [1]), ('p ii', [1]), ('s ii', [1]), ('w uh n', [1]), ('h uh n - d r @ d', [1, 0]), ('a n d', [1]), ('ei - t iy', [1, 0]), ('s e - v n!', [1, 0])]","('s uh - s p e k t', [1, 0])"
2300,"[('t e - r @', [1, 0]), ('s @ - s p e k t', [0, 1]), ('k e p t', [1]), ('v ii - z @', [1, 0]), ('t uu', [0]), ('@ - v oi d', [0, 1]), ('t i p - i ng', [1, 0]), ('o f', [1]), ('l aa jh - @', [1, 0]), ('i n - v e - s t i - g ei - sh n!', [0, 2, 0, 1, 0])]","('s uh - s p e k t', [1, 0])"
2302,"[('r ai t', [1]), ('aa f - t @', [1, 0]), ('dh @', [0]), ('sh uu t - i ng', [1, 0]), ('dh @', [0]), ('s @ - s p e k t', [0, 1]), ('f l e d', [1]), ('dh @', [0]), ('h ow s', [1]), ('aa f - t @', [1, 0]), ('r i@ - l ai z - i ng', [1, 0, 0]), ('h ii', [1]), ('h a d', [1]), ('r uh n', [1]), ('ow t', [1]), ('o v', [1]), ('a - m y uw - n i - sh n!', [2, 0, 1, 0])]","('s uh - s p e k t', [1, 0])"
2303,"[('a t', [1]), ('f @@r s t', [1]), ('dh eir', [1]), ('i z', [1]), ('ei', [1]), ('h a n d z', [1]), ('d ow n', [1]), ('s @ - s p e k t', [0, 1]), ('jh @ m l!', [0]), ('d e s - ch a m p s', [0, 0]), ('h uu', [1]), ('w o z', [1]), ('f ow n d', [1]), ('a t', [1]), ('dh @', [0]), ('s ii n', [1]), ('o v', [1]), ('dh @', [0]), ('k r ai m', [1])]","('s uh - s p e k t', [1, 0])"
2306,"[('b e l - eir', [0, 0]), ('h ai', [1]), ('s k uu lw', [1]), ('s t a b - i ng', [1, 0]), ('s @ - s p e k t', [0, 1]), ('g e t s', [1]), ('p l ii', [1]), ('d ii lw', [1]), ('k ei', [1]), ('ei ch', [1]), ('ou', [1]), ('y uu', [1]), ('d a sh', [1]), ('t ii', [1]), ('v ii', [1]), ('d o t', [1]), ('k @ m', [0]), ('m aa ch', [1]), ('s i k - s t ii n th', [0, 1]), ('t uu', [1]), ('th ow - z n! d', [1, 0]), ('s i k s', [1]), ('s p ai v - @ k', [0, 0]), ('t o d', [1])]","('s uh - s p e k t', [1, 0])"
2307,"[('dh @', [0]), ('f ii - m ei lw', [1, 0]), ('s @ - s p e k t', [0, 1]), ('h uu z', [1]), ('s @@r - n ei m', [1, 0]), ('i z', [1]), ('k ei', [1]), ('ou', [1]), ('w o z', [1]), ('a - p r i - h e n d - i d', [2, 0, 1, 0]), ('o n', [1]), ('o k - t ou - b @', [0, 1, 0]), ('s i k - s t ii n th', [0, 1])]","('s uh - s p e k t', [1, 0])"
