1912,"[('dh ii', [0]), ('o - r i - jh i n z', [1, 0, 0]), ('o v', [1]), ('dh @', [0]), ('p ei s t - iy', [1, 0]), ('aa', [1]), ('uh n - k l i@', [0, 1]), ('dh ou', [1]), ('dh eir', [1]), ('aa', [1]), ('m e - n iy', [1, 0]), ('r e - f @ r - @ n s - i z', [1, 0, 0, 0]), ('t uu', [0]), ('dh e m', [1]), ('th r uu - ow t', [3, 1]), ('h i - s t o - r i k - l!', [0, 1, 0, 0]), ('d o - k y uw - m @ n t s', [1, 0, 0]), ('a n d', [1]), ('f i k - sh n!', [1, 0])]","('p a - s t iy', [1, 0])"
1913,"[('dh @', [0]), ('k oo - n i sh', [1, 0]), ('p ei s t - iy', [1, 0]), ('i z', [1]), ('a n', [1]), ('e k - s @ l - @ n t', [1, 0, 0]), ('a - d a p t - ei - sh n!', [2, 0, 1, 0]), ('o v', [1]), ('dh @', [0]), ('p ai', [1]), ('t uu', [0]), ('ei', [1]), ('w @@r k - i ng', [1, 0]), ('m a n z', [1]), ('d ei - l iy', [1, 0]), ('f uu d', [1]), ('n ii d z', [1])]","('p a - s t iy', [1, 0])"
1914,"[('dh @', [0]), ('k oo - n i sh', [1, 0]), ('p ei s t - iy', [1, 0]), ('@ - s ou - s iy - ei - sh n!', [0, 2, 0, 1, 0]), ('i z', [1]), ('ei', [1]), ('b r i - t i sh', [1, 0]), ('t r ei d', [1]), ('@ - s ou - s iy - ei - sh n!', [0, 2, 0, 1, 0]), ('b ei s t', [1]), ('i n', [1]), ('k oo n - w oo lw', [1, 0]), ('i ng - g l @ n d', [1, 0]), ('y uw - n ai t - i d', [0, 1, 0]), ('k i ng - d @ m', [1, 0])]","('p a - s t iy', [1, 0])"
1915,"[('dh ei', [1]), ('oo lw - s ou', [1, 0]), ('b r oo t', [1]), ('dh eir', [1]), ('r e - s @ - p iy', [1, 0, 0]), ('a n d', [1]), ('a - p i - t ai t', [1, 0, 0]), ('f @', [0]), ('dh @', [0]), ('p ei s t - iy', [1, 0])]","('p a - s t iy', [1, 0])"
1916,"[('@ - n uh - dh @', [0, 1, 0]), ('p o - p y uw - l @', [1, 0, 0]), ('f i l - i ng', [1, 0]), ('i n', [1]), ('dh @', [0]), ('n oo th - w e s t', [3, 1]), ('p @ - t i - k y uw - l @ - l iy', [0, 1, 0, 0, 0]), ('b ou lw - t @ n', [1, 0]), ('i z', [1]), ('dh @', [0]), ('p ei s t - iy', [1, 0]), ('b aa m', [1])]","('p a - s t iy', [1, 0])"
1917,"[('b a - s i k - l iy', [1, 0, 0]), ('ei', [1]), ('p ei s t - iy', [1, 0]), ('t aa t', [1]), ('dh @', [0]), ('d i - s t i ng k t - i v', [0, 1, 0]), ('t ei s t', [1]), ('k uh m z', [1]), ('f r o m', [1]), ('dh @', [0]), ('m i k s - ch @', [1, 0]), ('o v', [1]), ('m oi s t', [1]), ('sh u - g @', [1, 0]), ('s i k', [1]), ('a n d', [1]), ('ei', [1]), ('b oi lw d', [1]), ('l e - m @ n', [1, 0]), ('m i n s t', [1])]","('p a - s t iy', [1, 0])"
1918,"[('dh @', [0]), ('k oo - n i sh', [1, 0]), ('p ei s t - iy', [1, 0]), ('f r o m', [1]), ('k oo n - w oo lw', [1, 0]), ('h a z', [1]), ('dh @', [0]), ('s ei m', [1]), ('b ei s - i k', [1, 0]), ('ai - d i@', [0, 1]), ('o v', [1]), ('k @ m - p l ii t', [0, 1]), ('p a k t', [1]), ('l uh n ch', [1])]","('p a - s t iy', [1, 0])"
1919,"[('h i z', [1]), ('n i k - n ei m', [1, 3]), ('o v', [1]), ('p ei s t - iy', [1, 0]), ('r i - f @@r d', [0, 1]), ('t uu', [0]), ('h i z', [1]), ('k oo - n i sh', [1, 0]), ('o - r i - jh i n z', [1, 0, 0])]","('p a - s t iy', [1, 0])"
1920,"[('dh @', [0]), ('w @@r lw d', [1]), ('p ei s t - iy', [1, 0]), ('ch a m - p iy @ n - sh i p s', [1, 0, 2]), ('aa', [1]), ('a n', [1]), ('a - n y uw @ lw', [1, 0]), ('i - v e n t', [0, 1]), ('s p o n - s @ d', [1, 0]), ('b ai', [1]), ('dh @', [0]), ('k oo - n i sh', [1, 0]), ('p ei s t - iy', [1, 0]), ('@ - s ou - s iy - ei - sh n!', [0, 2, 0, 1, 0]), ('a n d', [1]), ('h e lw d', [1]), ('a t', [1]), ('dh ii', [0]), ('ii - d n!', [1, 0]), ('p r o - jh e k t', [1, 0])]","('p a - s t iy', [1, 0])"
1922,"[('dh @', [0]), ('w e b - s ai t', [1, 0]), ('f ii - ch @ d', [1, 0]), ('v eir - r iy @ s', [1, 0]), ('w @@r d z', [1]), ('r i - l ei t - i d', [0, 1, 0]), ('t uu', [0]), ('k oo n - w oo lw', [1, 0]), ('s uh ch', [1]), ('a z', [1]), ('p ei s t - iy', [1, 0]), ('a n d', [1]), ('ch o f', [1])]","('p a - s t iy', [1, 0])"
1923,"[('h ow - e - v @', [2, 1, 0]), ('dh @', [0]), ('t @@r m', [1]), ('p ei s t - iy', [1, 0]), ('@ - p i@ z', [0, 1]), ('i n', [1]), ('m uh ch', [1]), ('@@r - l iy @', [1, 0]), ('r i - t @ n', [1, 0]), ('r e - k oo d z', [1, 0]), ('f r o m', [1]), ('uh - dh @', [1, 0]), ('p aa t s', [1]), ('o v', [1]), ('dh @', [0]), ('k uh n - t r iy', [1, 0]), ('a z', [1]), ('m e n - sh n! d', [1, 0]), ('@ - b uh v', [0, 1])]","('p a - s t iy', [1, 0])"
1924,"[('dh @', [0]), ('t ow n', [1]), ('i z', [1]), ('r i - n ow n d', [0, 1]), ('f @', [0]), ('i t s', [1]), ('b aa - s k i t - w @@r k', [1, 0, 2]), ('a n d', [1]), ('dh @', [0]), ('p r @ - d uh k - sh n!', [0, 1, 0]), ('o v', [1]), ('p a - s t i s - i t s', [1, 0, 0]), ('ei', [1]), ('s w ii t', [1]), ('p ei s t - iy', [1, 0])]","('p a - s t iy', [1, 0])"
1925,"[('oo lw - dh ou', [0, 1]), ('p oi - z n! - i ng', [1, 0, 0]), ('r i - m ei n d', [0, 1]), ('ei', [1]), ('p r ai m', [1]), ('s @ - s p i - sh n!', [0, 1, 0]), ('dh @', [0]), ('p ei s t - iy', [1, 0]), ('w o z', [1]), ('n o t', [1]), ('b i - l ii v d', [0, 1]), ('t uu', [0]), ('b ii', [1]), ('dh @', [0]), ('s oo s', [1]), ('o v', [1]), ('dh @', [0]), ('p oi - z n!', [1, 0])]","('p a - s t iy', [1, 0])"
1927,"[('dh @', [0]), ('p ei s t - iy', [1, 0]), ('@ - r i - jh i n - ei t - i d', [0, 1, 0, 2, 0]), ('i n', [1]), ('dh @', [0]), ('f oo - t ii n th', [0, 1]), ('s e n - ch @ - r iy', [1, 0, 0]), ('a z', [1]), ('ei', [1]), ('f uu d', [1]), ('dh a t', [1]), ('m ai n - @ z', [1, 0]), ('k u d', [1]), ('t ei k', [1]), ('uh n - d @ - g r ow n d', [2, 0, 1])]","('p a - s t iy', [1, 0])"
1929,"[('dh @', [0]), ('s ai n', [1]), ('w o z', [1]), ('t uu', [0]), ('b ii', [1]), ('uh n - v ei lw d', [0, 1]), ('a t', [1]), ('ei', [1]), ('s e - r @ - m @ - n iy', [1, 0, 0, 0]), ('s e - l @ - b r ei t - i ng', [1, 0, 2, 0]), ('m ai n - i ng', [1, 0]), ('d y ur - r i ng', [1, 0]), ('dh @', [0]), ('f oo th - k uh m - i ng', [2, 1, 0]), ('i n - t @ - n a sh - n l!', [2, 0, 1, 0]), ('p ei s t - iy', [1, 0]), ('f e - s t i v - l!', [1, 0, 0])]","('p a - s t iy', [1, 0])"
1931,"[('i n', [1]), ('t w e n - t iy', [1, 0]), ('s e - v n! - t ii n', [2, 0, 1]), ('s ei @ z', [1]), ('w @@r', [1]), ('f ai n d', [1]), ('p ow n d', [1]), ('w uh n', [1]), ('h uh n - d r @ d', [1, 0]), ('s e - v n! - t iy', [1, 0, 0]), ('s e - v n!', [1, 0]), ('k ei', [1]), ('ou - v @', [1, 0]), ('m ow s', [1]), ('d r o p - i ng z', [1, 0]), ('f ow n d', [1]), ('o n', [1]), ('p ei s t - iy', [1, 0]), ('a n d', [1]), ('uh - dh @', [1, 0]), ('b r ii ch - i z', [1, 0]), ('o v', [1]), ('h ai - jh ii n - i k', [0, 1, 0]), ('p r a k - t i s', [1, 0])]","('p a - s t iy', [1, 0])"
1932,"[('dh @', [0]), ('k oo - n i sh', [1, 0]), ('n a sh - n l!', [1, 0]), ('d i sh', [1]), ('i z', [1]), ('dh @', [0]), ('k oo - n i sh', [1, 0]), ('p ei s t - iy', [1, 0])]","('p a - s t iy', [1, 0])"
1933,"[('dh @', [0]), ('n ei m', [1]), ('i z', [1]), ('s uh m - t ai m z', [1, 3]), ('g i v - n!', [1, 0]), ('t uu', [0]), ('ei', [1]), ('p oo k', [1]), ('p ei s t - iy', [1, 0]), ('w i ch', [1]), ('i z', [1]), ('w eir', [1]), ('dh @', [0]), ('t @@r m', [1]), ('ei', [1]), ('g ii', [1])]","('p a - s t iy', [1, 0])"
1935,"[('k o - p @ - n i - s t iy', [2, 0, 1, 0]), ('r i - k w ai @ z', [0, 1]), ('f oo - t iy', [1, 0]), ('f ai v', [1]), ('t uu', [0]), ('s i k - s t iy', [1, 0]), ('d ei z', [1]), ('t uu', [0]), ('r ai p - @ n', [1, 0]), ('t uu', [0]), ('i t s', [1]), ('t ei s t - iy', [1, 0]), ('s p ai s - iy', [1, 0]), ('r i ch', [1]), ('f l ei - v @ d', [1, 0]), ('p ei s t - iy', [1, 0]), ('b uh - t @ - r iy', [1, 0, 0]), ('a n d', [1]), ('k r ii m - iy', [1, 0]), ('k @ n - s i - s t @ n - s iy', [0, 1, 0, 0])]","('p a - s t iy', [1, 0])"
1937,"[('dh @', [0]), ('t ow n', [1]), ('o v', [1]), ('r i@ lw', [1]), ('d e lw', [1]), ('m o n - t iy', [1, 0]), ('i n', [1]), ('m e k - s i - k ou', [1, 0, 0]), ('i z', [1]), ('h ou m', [1]), ('o v', [1]), ('dh ii', [0]), ('i n - t @ - n a sh - n l!', [2, 0, 1, 0]), ('p ei s t - iy', [1, 0]), ('f e - s t i v - l!', [1, 0, 0])]","('p a - s t iy', [1, 0])"
1938,"[('i t', [1]), ('i z', [1]), ('s i - m i - l @', [1, 0, 0]), ('t uu', [0]), ('ei', [1]), ('p ei s t - iy', [1, 0]), ('a n d', [1]), ('t uu', [0]), ('dh @', [0]), ('k @ - l o m - b iy @ n', [0, 1, 0]), ('v e - n @ z - w ei - l @ n', [2, 0, 1, 0]), ('a - r @ - p @', [1, 0, 0])]","('p a - s t iy', [1, 0])"
1939,"[('f @', [0]), ('i n - s t @ n s', [1, 0]), ('dh @', [0]), ('l i k - iy', [1, 0]), ('p ei s t - iy', [1, 0]), ('k @ n - t ei n d', [0, 1]), ('m ou s t - l iy', [1, 0]), ('l ii k s', [1]), ('a n d', [1]), ('dh @', [0]), ('h @@r b', [1]), ('p ei s t - iy', [1, 0]), ('k @ n - t ei n d', [0, 1]), ('w oo - t @ - k r e s', [1, 0, 2]), ('p aa - s l iy', [1, 0]), ('a n d', [1]), ('sh a - l @ t s', [1, 0])]","('p a - s t iy', [1, 0])"
1940,"[('p ei s t - iy', [1, 0]), ('i ng - g r ii - d iy @ n t s', [0, 1, 0]), ('aa', [1]), ('y uu - zh uw @ l - iy', [1, 0, 0]), ('s ii - z n! d', [1, 0]), ('w i dh', [1]), ('s oo lw t', [1]), ('a n d', [1]), ('p e - p @', [1, 0]), ('d i - p e n d - i ng', [0, 1, 0]), ('o n', [1]), ('i n - d i - v i - jh uw @ lw', [2, 0, 1, 0]), ('t ei s t', [1])]","('p a - s t iy', [1, 0])"
1941,"[('m ii t', [1]), ('a m - b a - s @ - d @', [0, 1, 0, 0]), ('m a t', [1]), ('g r aa n t', [1]), ('w @@r lw d', [1]), ('e n - v oi', [1, 0]), ('f @', [0]), ('dh @', [0]), ('p ei s t - iy', [1, 0])]","('p a - s t iy', [1, 0])"
1942,"[('dh ii', [0]), ('@ - s ou - s iy - ei - sh n!', [0, 2, 0, 1, 0]), ('s @ k - s e s - f l! - iy', [0, 1, 0, 0]), ('s oo t', [1]), ('t uu', [0]), ('h a v', [1]), ('dh @', [0]), ('n ei m', [1]), ('k oo - n i sh', [1, 0]), ('p ei s t - iy', [1, 0]), ('p r @ - t e k t - i d', [0, 1, 0]), ('a z', [1]), ('w uh n', [1]), ('o v', [1]), ('dh @', [0]), ('p r @ - t e k t - i d', [0, 1, 0]), ('jh iy @ - g r a - f i k - l!', [0, 1, 0, 0]), ('i n - d i - k ei - sh n! z', [2, 0, 1, 0])]","('p a - s t iy', [1, 0])"
1944,"[('m e k - s i - k @ n', [1, 0, 0]), ('p ei s t - iy', [1, 0]), ('m ei k - @ z', [1, 0]), ('g e t', [1]), ('t i p s', [1]), ('f r o m', [1]), ('k oo n - w oo lw', [1, 0])]","('p a - s t iy', [1, 0])"
1945,"[('i n', [1]), ('ii s t', [1]), ('s l aa - v i k', [1, 0]), ('l a ng - g w i jh - i z', [1, 0, 0]), ('p ai - r o g', [1, 0]), ('i z', [1]), ('ei', [1]), ('jh @ - n e - r i k', [0, 1, 0]), ('t @@r m', [1]), ('w i ch', [1]), ('d i - n ou t s', [0, 1]), ('v @@r - ch uw @ l - iy', [1, 0, 0]), ('e - n iy', [1, 0]), ('k ai n d', [1]), ('o v', [1]), ('p ai', [1]), ('p ei s t - iy', [1, 0]), ('oo', [1]), ('k ei k', [1])]","('p a - s t iy', [1, 0])"
1946,"[('k oo - n i sh', [1, 0]), ('f uu d', [1]), ('l ai k', [1]), ('dh @', [0]), ('k oo - n i sh', [1, 0]), ('p ei s t - iy', [1, 0]), ('i z', [1]), ('s t i lw', [1]), ('p o - p y uw - l @', [1, 0, 0]), ('@ - m uh ng s t', [0, 1]), ('dh @', [0]), ('k oo - n i sh', [1, 0]), ('o - s t r ei - l iy @ n', [0, 1, 0]), ('k @ - m y uu n - @ - t iy z', [0, 1, 0, 0])]","('p a - s t iy', [1, 0])"
1947,"[('dh @', [0]), ('t r @ - d i - sh n! - @ lw', [0, 1, 0, 0]), ('ch i - l ii @ n', [0, 1]), ('p ei s t - iy', [1, 0]), ('h a d', [1]), ('b ii f', [1]), ('uh - n y @ n', [1, 0]), ('h aa d', [1]), ('b oi lw d', [1]), ('e g z', [1]), ('o - l i v z', [1, 0]), ('a n d', [1]), ('s uh lw - t aa - n @ z', [0, 1, 0])]","('p a - s t iy', [1, 0])"
1948,"[('i t', [1]), ('d i - r ai v z', [0, 1]), ('f r o m', [1]), ('dh @', [0]), ('p ou s t', [1]), ('k l a s - i k - l!', [1, 0, 0]), ('l a - t i n', [1, 0]), ('p a - s t i - s iy @ m', [0, 1, 0]), ('th @@r - t ii n th', [0, 1]), ('s e n - ch @ - r iy', [1, 0, 0]), ('ei', [1]), ('p ai', [1]), ('oo', [1]), ('p ei s t - iy', [1, 0])]","('p a - s t iy', [1, 0])"
1949,"[('sh ei k - s p i@', [1, 0]), ('i n', [1]), ('dh @', [0]), ('m e - r iy', [1, 0]), ('w ai v z', [1]), ('o v', [1]), ('w i n - z @', [1, 0]), ('@ - l uu d z', [0, 1]), ('t uu', [0]), ('ei', [1]), ('v e - n i - s n!', [1, 0, 0]), ('p ei s t - iy', [1, 0]), ('m ei d', [1]), ('f r o m', [1]), ('i lw', [1]), ('k i lw d', [1]), ('d i@', [1])]","('p a - s t iy', [1, 0])"
1950,"[('a t', [1]), ('dh @', [0]), ('f i f th', [1]), ('a - n y uw @ lw', [1, 0]), ('ch a m - p iy @ n - sh i p', [1, 0, 2]), ('h e lw d', [1]), ('o n', [1]), ('s t ii', [1]), ('p ai - r @ n z', [1, 0]), ('d ei', [1]), ('t w e n - t iy', [1, 0]), ('s i k - s t ii n', [0, 1]), ('ei', [1]), ('b ei - k @', [1, 0]), ('f r o m', [1]), ('k a - n @ - d @', [1, 0, 0]), ('w uh n', [1]), ('dh @', [0]), ('p ei s t - iy', [1, 0]), ('a m - b a - s @ - d @', [0, 1, 0, 0]), ('p r ai z', [1])]","('p a - s t iy', [1, 0])"
1951,"[('b i - t w ii n', [0, 1]), ('t uu', [1]), ('th ow - z n! d', [1, 0]), ('t uu', [1]), ('a n d', [1]), ('t w e n - t iy', [1, 0]), ('i - l e - v n!', [0, 1, 0]), ('dh @', [0]), ('k l uh b', [1]), ('w o z', [1]), ('s p o n - s oo d', [0, 1]), ('b ai', [1]), ('k oo - n i sh', [1, 0]), ('p ei s t - iy', [1, 0]), ('m ei k - @ z', [1, 0]), ('g i n - s t @ z', [1, 0])]","('p a - s t iy', [1, 0])"
1952,"[('h ii', [1]), ('n ow', [1]), ('r uh n z', [1]), ('ei', [1]), ('p ei s t - iy', [1, 0]), ('k uh m - p @ - n iy', [1, 0, 0]), ('i n', [1]), ('aa n - p r ai @', [1, 3]), ('o n - t eir - r iy - ou', [0, 1, 0, 0])]","('p a - s t iy', [1, 0])"
1953,"[('dh @', [0]), ('p ei s t - iy', [1, 0]), ('sh o p', [1]), ('a n d', [1]), ('w e s t', [1]), ('k oo n - w oo lw', [1, 0]), ('p ei s t - iy', [1, 0]), ('aa', [1]), ('jh uh s t', [1]), ('t uu', [1]), ('k oo - n i sh', [1, 0]), ('ch ei n z', [1]), ('dh a t', [1]), ('h a v', [1]), ('p o - p y uw - l @ r - ai z d', [1, 0, 0, 0]), ('t r @ - d i - sh n! - @ lw', [0, 1, 0, 0]), ('o - g iy z', [1, 0]), ('@ - r ow n d', [0, 1]), ('dh ii', [0]), ('uh k', [1])]","('p a - s t iy', [1, 0])"
1954,"[('b @@r - g @', [1, 0]), ('k i ng - k o - s t ei d - k g r e g - s uh p - @', [1, 0, 2, 2, 2, 0]), ('k r uh - s t r i s - p iy', [1, 0, 0]), ('k r ii - m y uw - e s t', [2, 0, 1]), ('k oo n - w oo lw', [1, 0]), ('p ei s t - iy', [1, 0]), ('k uh m - p @ - n iy', [1, 0, 0])]","('p a - s t iy', [1, 0])"
1956,"[('dh ii', [0]), ('a - n y uw @ lw', [1, 0]), ('i n - t @ - n a sh - n l!', [2, 0, 1, 0]), ('p ei s t - iy', [1, 0]), ('f e - s t i v - l!', [1, 0, 0]), ('i z', [1]), ('h e lw d', [1]), ('i n', [1]), ('r i@ lw', [1]), ('d e lw', [1]), ('m o n - t iy', [1, 0]), ('f @', [0]), ('th r ii', [1]), ('d ei z', [1]), ('ii ch', [1]), ('o k - t ou - b @', [0, 1, 0])]","('p a - s t iy', [1, 0])"
1958,"[('h uh f', [1]), ('p ei s t', [1]), ('k u d', [1]), ('b ii', [1]), ('m ou lw d - i d', [1, 0]), ('i n - t uu', [1, 0]), ('ei', [1]), ('v @ - r ai @ - t iy', [0, 1, 0]), ('o v', [1]), ('sh ei p s', [1]), ('k oo lw d', [1]), ('s o - f i n z', [1, 0]), ('1', [1]), ('oo', []), ('m o - f @ z', [1, 0]), ('m i - m i - l @', [1, 0, 0]), ('t uu', [0]), ('ei', [1]), ('k oo - n i sh', [1, 0]), ('p ei s t - iy', [1, 0])]","('p a - s t iy', [1, 0])"
1960,"[('i n', [1]), ('n ai n - t ii n', [0, 1]), ('ei - t iy', [1, 0]), ('n ai n', [1]), ('s p r i ng', [1]), ('h ou m', [1]), ('w uh n', [1]), ('dh @', [0]), ('m o n d', [1]), ('s i - l e k - sh n! z', [0, 1, 0]), ('g ou lw d', [1]), ('m e - d l!', [1, 0]), ('f @', [0]), ('i t s', [1]), ('s p r i ng', [1]), ('r ou lw', [1]), ('p ei s t - iy', [1, 0])]","('p a - s t iy', [1, 0])"
1961,"[('dh @', [0]), ('w @@r lw d', [1]), ('p ei s t - iy', [1, 0]), ('ch a m - p iy @ n - sh i p s', [1, 0, 2]), ('aa', [1]), ('a n', [1]), ('a - n y uw @ lw', [1, 0]), ('i - v e n t', [0, 1]), ('s p o n - s @ d', [1, 0]), ('b ai', [1]), ('dh @', [0]), ('k oo - n i sh', [1, 0]), ('p ei s t - iy', [1, 0]), ('@ - s ou - s iy - ei - sh n!', [0, 2, 0, 1, 0]), ('a n d', [1]), ('h e lw d', [1]), ('a t', [1]), ('dh ii', [0]), ('ii - d n!', [1, 0]), ('p r o - jh e k t', [1, 0])]","('p a - s t iy', [1, 0])"
1975,"[('oo lw - dh ou', [0, 1]), ('h @@r', [1]), ('f ou - t ou z', [1, 0]), ('d o - k y uw - m @ n t', [1, 0, 0]), ('ei', [1]), ('w ai d', [1]), ('s p e k - t r @ m', [1, 0]), ('o v', [1]), ('s i - s i - l iy @ n', [0, 1, 0]), ('l ai f', [1]), ('sh ii', [1]), ('i z', [1]), ('b e s t', [1]), ('n ou n', [1]), ('f @', [0]), ('h @@r', [1]), ('w @@r k', [1]), ('o n', [1]), ('dh @', [0]), ('m ei - f iy @', [1, 0])]","('d o - k y uw - m e n t', [1, 0, 0])"
1979,"[('dh @', [0]), ('m i - sh n!', [1, 0]), ('o v', [1]), ('dh ii', [0]), ('oo - g @ - n ai z - ei - sh n!', [2, 0, 0, 1, 0]), ('i z', [1]), ('t uu', [0]), ('d o - k y uw - m @ n t', [1, 0, 0]), ('p r i - z @@r v', [0, 1]), ('a n d', [1]), ('p r @ - m ou t', [0, 1]), ('m o - d n! - i s t', [1, 0, 0]), ('h ow z - i z', [1, 0])]","('d o - k y uw - m e n t', [1, 0, 0])"
1985,"[('i t', [1]), ('i z', [1]), ('m e n t', [1]), ('t uu', [0]), ('f @ - s i - l i - t ei t', [0, 1, 0, 0]), ('l e - t @', [1, 0]), ('r ai t - i ng', [1, 0]), ('b ai', [1]), ('s k uu lw - ch i lw - d r @ n', [1, 2, 0]), ('t uu', [0]), ('ii ch', [1]), ('uh - dh @', [1, 0]), ('a z', [1]), ('dh ei', [1]), ('d o - k y uw - m @ n t', [1, 0, 0]), ('w eir', [1]), ('f l a t', [1]), ('s t a n - l iy', [1, 0]), ('h a z', [1]), ('@ - k uh m - p @ - n iy d', [0, 1, 0, 0]), ('dh e m', [1])]","('d o - k y uw - m e n t', [1, 0, 0])"
1986,"[('r ii', [1]), ('w o z', [1]), ('dh @', [0]), ('f @@r s t', [1]), ('t uu', [0]), ('d o - k y uw - m @ n t', [1, 0, 0]), ('s uh ch', [1]), ('l aa jh', [1]), ('s k ei lw z', [1]), ('o v', [1]), ('b o - r ou - i ng', [1, 0, 0]), ('s ai t - i ng', [1, 0]), ('s e - v n! - t iy', [1, 0, 0]), ('f ai v', [1]), ('b u k s', [1]), ('w ai t', [1]), ('d i - p e n d - i d', [0, 1, 0]), ('o n', [1])]","('d o - k y uw - m e n t', [1, 0, 0])"
1987,"[('sh e - jh uu lw', [1, 0]), ('ii k', [1]), ('i z', [1]), ('y uu s t', [1]), ('t uu', [0]), ('d o - k y uw - m @ n t', [1, 0, 0]), ('ei', [1]), ('t a k s - p ei @ z', [1, 3]), ('e - l i - jh @ - b i l - @ - t iy', [2, 0, 0, 1, 0, 0]), ('f @', [0]), ('dh ii', [0]), ('@@r n d', [1]), ('i n - k uh m', [1, 0]), ('k r e - d i t', [1, 0])]","('d o - k y uw - m e n t', [1, 0, 0])"
2013,"[('i t', [1]), ('w o z', [1]), ('ei', [1]), ('ch aa n s', [1]), ('t uu', [0]), ('i k - s p l oo', [0, 1]), ('a n d', [1]), ('d o - k y uw - m @ n t', [1, 0, 0]), ('dh @', [0]), ('p uh ng k', [1]), ('k @ - m y uu n - @ - t iy', [0, 1, 0, 0]), ('m oo', [1]), ('i k - s t e n s - i v - l iy', [0, 1, 0, 0]), ('dh a n', [1]), ('e - v @', [1, 0]), ('b i - f oo', [0, 1])]","('d o - k y uw - m e n t', [1, 0, 0])"
2025,"[('l uu - v i t', [1, 0]), ('r ou t', [1]), ('s e v - r @ lw', [1, 0]), ('l e - t @ z', [1, 0]), ('t uu', [0]), ('g aa - n iy @', [1, 0]), ('w i ch', [1]), ('d o - k y uw - m @ n t', [1, 0, 0]), ('i - v e n t s', [0, 1]), ('r i - l ei t - i ng', [0, 1, 0]), ('t uu', [0]), ('dh @', [0]), ('b i lw d - i ng', [1, 0])]","('d o - k y uw - m e n t', [1, 0, 0])"
2027,"[('h ow - e - v @', [2, 1, 0]), ('dh a t', [1]), ('m ii n z', [1]), ('dh a t', [1]), ('i t s', [1]), ('p r i - t iy', [1, 0]), ('i m - p o - s i - b l!', [0, 1, 0, 0]), ('t uu', [0]), ('d o - k y uw - m @ n t', [1, 0, 0]), ('h uu', [1]), ('p l ei d', [1]), ('w o t', [1]), ('o n', [1]), ('w o t', [1]), ('t r a k', [1])]","('d o - k y uw - m e n t', [1, 0, 0])"
2030,"[('i n', [1]), ('n ai n - t ii n', [0, 1]), ('n ai n - t iy', [1, 0]), ('f ai v', [1]), ('l uh n d - b @@r g', [1, 3]), ('k r iy - ei t - i d', [0, 1, 0]), ('dh @', [0]), ('s @@r - k l! - m ei k - @ z', [1, 0, 2, 0]), ('w e b - s ai t', [1, 0]), ('t uu', [0]), ('d o - k y uw - m @ n t', [1, 0, 0]), ('h i z', [1]), ('g r uu p s', [1]), ('a k t - i v - @ - t iy z', [0, 1, 0, 0])]","('d o - k y uw - m e n t', [1, 0, 0])"
2036,"[('s e v - r @ lw', [1, 0]), ('b i - b l i - k l!', [1, 0, 0]), ('@ - k ow n t s', [0, 1]), ('d o - k y uw - m @ n t', [1, 0, 0]), ('dh @', [0]), ('p r e - z n! s', [1, 0]), ('o v', [1]), ('l ai @ n z', [1]), ('a n d', [1]), ('k uh lw - ch @ r - @ lw', [1, 0, 0]), ('p @ - s e p - sh n!', [0, 1, 0]), ('o v', [1]), ('dh e m', [1]), ('i n', [1]), ('ei n - sh n! t', [1, 0]), ('p a - l @ - s t ai n', [1, 0, 0])]","('d o - k y uw - m e n t', [1, 0, 0])"
2038,"[('i n', [1]), ('f e - b r uw @ - r iy', [1, 0, 0]), ('t w e n - t iy', [1, 0]), ('f oo - t ii n', [0, 1]), ('dh @', [0]), ('k uh m - p @ - n iy', [1, 0, 0]), ('p aa t - n @ d', [1, 0]), ('w i dh', [1]), ('b i - l iy @ n - g r ei v z', [1, 0, 2]), ('t uu', [0]), ('d i - jh i - t ai z', [1, 0, 0]), ('a n d', [1]), ('d o - k y uw - m @ n t', [1, 0, 0]), ('g r ei v z', [1]), ('a n d', [1]), ('s e - m @ - t r iy z', [1, 0, 0]), ('w @@r lw d - w ai d', [3, 1])]","('d o - k y uw - m e n t', [1, 0, 0])"
2040,"[('a - n @', [1, 0]), ('m @ - r ii @', [0, 1]), ('y uu s t', [1]), ('h @@r', [1]), ('aa t - i s t - i k', [0, 1, 0]), ('s k i lw z', [1]), ('t uu', [0]), ('h e lw p', [1]), ('jh ou n z', [1]), ('d o - k y uw - m @ n t', [1, 0, 0]), ('l ai f', [1]), ('i n', [1]), ('i n - d iy @', [1, 0])]","('d o - k y uw - m e n t', [1, 0, 0])"
2042,"[('b r u k - l i n', [1, 0]), ('f i lw - m ei k - @ z', [1, 2, 0]), ('y uu z', [1]), ('g uu - g l!', [1, 0]), ('g l aa s', [1]), ('t e k - n o - l @ - jh iy', [0, 1, 0, 0]), ('t uu', [0]), ('d o - k y uw - m @ n t', [1, 0, 0]), ('l o ng', [1]), ('s t a n d - i ng', [1, 0]), ('t e n - sh n! z', [1, 0]), ('i n', [1]), ('k r ow n', [1]), ('h ai t s', [1])]","('d o - k y uw - m e n t', [1, 0, 0])"
